EXP4 partition points fixed freqs: big=1800000, little=1200000, order=G-B-L
big_freq,little_freq,pp1,pp2,order,fps,latency,watts
1800000,1200000,1,7,G-B-L,5.91074,351.025,3.8769230769230774
1800000,1200000,2,7,G-B-L,8.94183,250.648,4.133333333333334
1800000,1200000,3,7,G-B-L,10.4545,225.956,4.114285714285714
1800000,1200000,4,7,G-B-L,12.2744,204.031,4.170731707317073
1800000,1200000,5,7,G-B-L,14.4667,184.307,4.1869565217391305
1800000,1200000,6,7,G-B-L,12.5636,238.663,3.6
