EXP5 orders fixed freqs: big=1800000, little=1200000, pp1=3, pp2=6
big_freq,little_freq,pp1,pp2,order,fps,latency,watts
1800000,1200000,3,6,B-L-G,8.40643,282.946,4.3999999999999995
1800000,1200000,3,6,B-G-L,15.8438,167.996,5.208510638297873
1800000,1200000,3,6,L-B-G,3.72727,804.475,2.534831460674157
1800000,1200000,3,6,L-G-B,4.21764,710.963,2.577966101694915
1800000,1200000,3,6,G-B-L,12.9955,192.088,4.073684210526316
1800000,1200000,3,6,G-L-B,7.0082,320.086,3.4971428571428573
