EXP5 orders fixed freqs: big=1800000, little=1200000, pp1=2, pp2=5
big_freq,little_freq,pp1,pp2,order,fps,latency,watts
1800000,1200000,2,5,B-L-G,13.425,208.546,4.77983193277311
1800000,1200000,2,5,B-G-L,7.58701,203.695,5.05
1800000,1200000,2,5,L-B-G,3.95979,757.432,2.6963855421686747
1800000,1200000,2,5,L-G-B,4.98211,602.014,2.8800000000000003
1800000,1200000,2,5,G-B-L,7.69207,207.542,4.228571428571428
1800000,1200000,2,5,G-L-B,9.61792,237.093,4.0344827586206895
